"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/grad_norm","[paper]GRPO_online - train/grad_norm__MIN","[paper]GRPO_online - train/grad_norm__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/grad_norm","[paper]GEPO_online - train/grad_norm__MIN","[paper]GEPO_online - train/grad_norm__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/grad_norm","[paper]GSPO_online - train/grad_norm__MIN","[paper]GSPO_online - train/grad_norm__MAX"
"969","32781","32781","32781","1.312865972518921","1.312865972518921","1.312865972518921","32781","32781","32781","0.1372486799955368","0.1372486799955368","0.1372486799955368","32781","32781","32781","0.09635715186595917","0.09635715186595917","0.09635715186595917"
"970","32810","32810","32810","0.7981066107749939","0.7981066107749939","0.7981066107749939","32810","32810","32810","0.09623925387859344","0.09623925387859344","0.09623925387859344","32810","32810","32810","0.10127133131027222","0.10127133131027222","0.10127133131027222"
"971","32839","32839","32839","1.171336054801941","1.171336054801941","1.171336054801941","32839","32839","32839","0.1531948447227478","0.1531948447227478","0.1531948447227478","32839","32839","32839","0.16884048283100128","0.16884048283100128","0.16884048283100128"
"972","32868","32868","32868","1.0720707178115845","1.0720707178115845","1.0720707178115845","32868","32868","32868","0.15790484845638275","0.15790484845638275","0.15790484845638275","32868","32868","32868","0.09034790098667145","0.09034790098667145","0.09034790098667145"
"973","32897","32897","32897","0.5573223829269409","0.5573223829269409","0.5573223829269409","32897","32897","32897","0.1494777947664261","0.1494777947664261","0.1494777947664261","32897","32897","32897","0.16204972565174103","0.16204972565174103","0.16204972565174103"
"974","32926","32926","32926","0.4597991406917572","0.4597991406917572","0.4597991406917572","32926","32926","32926","0.12386593967676163","0.12386593967676163","0.12386593967676163","32926","32926","32926","0.10390780121088028","0.10390780121088028","0.10390780121088028"
"975","32955","32955","32955","0.9935446977615356","0.9935446977615356","0.9935446977615356","32955","32955","32955","0.14283111691474915","0.14283111691474915","0.14283111691474915","32955","32955","32955","0.10614768415689468","0.10614768415689468","0.10614768415689468"
"976","32984","32984","32984","0.7259202599525452","0.7259202599525452","0.7259202599525452","32984","32984","32984","0.15204261243343353","0.15204261243343353","0.15204261243343353","32984","32984","32984","0.0862453505396843","0.0862453505396843","0.0862453505396843"
"977","33013","33013","33013","1.0485961437225342","1.0485961437225342","1.0485961437225342","33013","33013","33013","0.1414472758769989","0.1414472758769989","0.1414472758769989","33013","33013","33013","0.08654078841209412","0.08654078841209412","0.08654078841209412"
"978","33042","33042","33042","1.0661160945892334","1.0661160945892334","1.0661160945892334","33042","33042","33042","0.18849702179431915","0.18849702179431915","0.18849702179431915","33042","33042","33042","0.12978710234165192","0.12978710234165192","0.12978710234165192"
"979","33071","33071","33071","0.8464674949645996","0.8464674949645996","0.8464674949645996","33071","33071","33071","0.12059760093688965","0.12059760093688965","0.12059760093688965","33071","33071","33071","0.11029330641031265","0.11029330641031265","0.11029330641031265"
"980","33100","33100","33100","1.4172260761260986","1.4172260761260986","1.4172260761260986","33100","33100","33100","0.16361288726329803","0.16361288726329803","0.16361288726329803","33100","33100","33100","0.12036090344190598","0.12036090344190598","0.12036090344190598"
"981","33129","33129","33129","1.1534340381622314","1.1534340381622314","1.1534340381622314","33129","33129","33129","0.10685285925865173","0.10685285925865173","0.10685285925865173","33129","33129","33129","0.14360956847667694","0.14360956847667694","0.14360956847667694"
"982","33158","33158","33158","1.3225754499435425","1.3225754499435425","1.3225754499435425","33158","33158","33158","0.10731373727321625","0.10731373727321625","0.10731373727321625","33158","33158","33158","0.11848434060811996","0.11848434060811996","0.11848434060811996"
"983","33187","33187","33187","0.6514005661010742","0.6514005661010742","0.6514005661010742","33187","33187","33187","0.13781526684761047","0.13781526684761047","0.13781526684761047","33187","33187","33187","0.11700345575809479","0.11700345575809479","0.11700345575809479"
"984","33216","33216","33216","0.8583856225013733","0.8583856225013733","0.8583856225013733","33216","33216","33216","0.12919563055038452","0.12919563055038452","0.12919563055038452","33216","33216","33216","0.22151827812194824","0.22151827812194824","0.22151827812194824"
"985","33245","33245","33245","1.250948190689087","1.250948190689087","1.250948190689087","33245","33245","33245","0.10539788752794266","0.10539788752794266","0.10539788752794266","33245","33245","33245","0.12324874103069305","0.12324874103069305","0.12324874103069305"
"986","33274","33274","33274","1.1898832321166992","1.1898832321166992","1.1898832321166992","33274","33274","33274","0.15153533220291138","0.15153533220291138","0.15153533220291138","33274","33274","33274","0.11775436252355576","0.11775436252355576","0.11775436252355576"
"987","33303","33303","33303","0.5727905631065369","0.5727905631065369","0.5727905631065369","33303","33303","33303","0.08972442895174026","0.08972442895174026","0.08972442895174026","33303","33303","33303","0.11561329662799835","0.11561329662799835","0.11561329662799835"
"988","33332","33332","33332","1.589249849319458","1.589249849319458","1.589249849319458","33332","33332","33332","0.12165568023920059","0.12165568023920059","0.12165568023920059","33332","33332","33332","0.15546545386314392","0.15546545386314392","0.15546545386314392"
"989","33361","33361","33361","1.3288105726242065","1.3288105726242065","1.3288105726242065","33361","33361","33361","0.05341513454914093","0.05341513454914093","0.05341513454914093","33361","33361","33361","0.15092535316944122","0.15092535316944122","0.15092535316944122"
"990","33390","33390","33390","1.4188364744186401","1.4188364744186401","1.4188364744186401","33390","33390","33390","0.12651316821575165","0.12651316821575165","0.12651316821575165","33390","33390","33390","0.10210338234901428","0.10210338234901428","0.10210338234901428"
"991","33419","33419","33419","0.646101713180542","0.646101713180542","0.646101713180542","33419","33419","33419","0.07563953846693039","0.07563953846693039","0.07563953846693039","33419","33419","33419","0.16749027371406555","0.16749027371406555","0.16749027371406555"
"992","33448","33448","33448","0.7775113582611084","0.7775113582611084","0.7775113582611084","33448","33448","33448","0.16763217747211456","0.16763217747211456","0.16763217747211456","33448","33448","33448","0.18122096359729767","0.18122096359729767","0.18122096359729767"
"993","33628","33628","33628","0.9672161936759949","0.9672161936759949","0.9672161936759949","33628","33628","33628","0.09219097346067429","0.09219097346067429","0.09219097346067429","33628","33628","33628","0.12756900489330292","0.12756900489330292","0.12756900489330292"
"994","33657","33657","33657","0.8539958000183105","0.8539958000183105","0.8539958000183105","33657","33657","33657","0.10269685834646225","0.10269685834646225","0.10269685834646225","33657","33657","33657","0.09551957994699478","0.09551957994699478","0.09551957994699478"
"995","33686","33686","33686","0.809833288192749","0.809833288192749","0.809833288192749","33686","33686","33686","0.10242302715778351","0.10242302715778351","0.10242302715778351","33686","33686","33686","0.15376485884189606","0.15376485884189606","0.15376485884189606"
"996","33715","33715","33715","0.7214037179946899","0.7214037179946899","0.7214037179946899","33715","33715","33715","0.31543347239494324","0.31543347239494324","0.31543347239494324","33715","33715","33715","0.14110542833805084","0.14110542833805084","0.14110542833805084"
"997","33744","33744","33744","0.4963490962982178","0.4963490962982178","0.4963490962982178","33744","33744","33744","0.10472042113542557","0.10472042113542557","0.10472042113542557","33744","33744","33744","0.11213207989931107","0.11213207989931107","0.11213207989931107"
"998","33773","33773","33773","0.3812500834465027","0.3812500834465027","0.3812500834465027","33773","33773","33773","0.16386286914348602","0.16386286914348602","0.16386286914348602","33773","33773","33773","0.13676196336746216","0.13676196336746216","0.13676196336746216"
"999","33802","33802","33802","0.9827170968055725","0.9827170968055725","0.9827170968055725","33802","33802","33802","0.10051774233579636","0.10051774233579636","0.10051774233579636","33802","33802","33802","0.11109358072280884","0.11109358072280884","0.11109358072280884"
"1000","33831","33831","33831","0.37492090463638306","0.37492090463638306","0.37492090463638306","33831","33831","33831","0.08453930914402008","0.08453930914402008","0.08453930914402008","33831","33831","33831","0.1450890153646469","0.1450890153646469","0.1450890153646469"
"1001","33860","33860","33860","0.8055424690246582","0.8055424690246582","0.8055424690246582","33860","33860","33860","0.11845601350069046","0.11845601350069046","0.11845601350069046","33860","33860","33860","0.12071860581636429","0.12071860581636429","0.12071860581636429"
"1002","33889","33889","33889","0.6530901789665222","0.6530901789665222","0.6530901789665222","33889","33889","33889","0.06123613193631172","0.06123613193631172","0.06123613193631172","33889","33889","33889","0.0833595022559166","0.0833595022559166","0.0833595022559166"
"1003","33918","33918","33918","0.3974890112876892","0.3974890112876892","0.3974890112876892","33918","33918","33918","0.09358608722686768","0.09358608722686768","0.09358608722686768","33918","33918","33918","0.10233937203884125","0.10233937203884125","0.10233937203884125"
"1004","33947","33947","33947","1.093834638595581","1.093834638595581","1.093834638595581","33947","33947","33947","0.17105290293693542","0.17105290293693542","0.17105290293693542","33947","33947","33947","0.1780761182308197","0.1780761182308197","0.1780761182308197"
"1005","33976","33976","33976","1.05316162109375","1.05316162109375","1.05316162109375","33976","33976","33976","0.1171456053853035","0.1171456053853035","0.1171456053853035","33976","33976","33976","0.15275298058986664","0.15275298058986664","0.15275298058986664"
"1006","34005","34005","34005","1.2853119373321533","1.2853119373321533","1.2853119373321533","34005","34005","34005","0.11802560091018677","0.11802560091018677","0.11802560091018677","34005","34005","34005","0.16795772314071655","0.16795772314071655","0.16795772314071655"
"1007","34034","34034","34034","1.220705270767212","1.220705270767212","1.220705270767212","34034","34034","34034","0.15653622150421143","0.15653622150421143","0.15653622150421143","34034","34034","34034","0.10276050120592117","0.10276050120592117","0.10276050120592117"
"1008","34063","34063","34063","1.0250961780548096","1.0250961780548096","1.0250961780548096","34063","34063","34063","0.09222552925348282","0.09222552925348282","0.09222552925348282","34063","34063","34063","0.12713290750980377","0.12713290750980377","0.12713290750980377"
"1009","34092","34092","34092","1.4030293226242065","1.4030293226242065","1.4030293226242065","34092","34092","34092","0.12496309727430344","0.12496309727430344","0.12496309727430344","34092","34092","34092","0.3774707317352295","0.3774707317352295","0.3774707317352295"
"1010","34121","34121","34121","0.9100431203842163","0.9100431203842163","0.9100431203842163","34121","34121","34121","0.1585766077041626","0.1585766077041626","0.1585766077041626","34121","34121","34121","0.1444403976202011","0.1444403976202011","0.1444403976202011"
"1011","34150","34150","34150","0.8421094417572021","0.8421094417572021","0.8421094417572021","34150","34150","34150","0.12654781341552734","0.12654781341552734","0.12654781341552734","34150","34150","34150","0.12153984606266022","0.12153984606266022","0.12153984606266022"
"1012","34179","34179","34179","1.0446233749389648","1.0446233749389648","1.0446233749389648","34179","34179","34179","0.15320417284965515","0.15320417284965515","0.15320417284965515","34179","34179","34179","0.1138591542840004","0.1138591542840004","0.1138591542840004"
"1013","34208","34208","34208","0.8836742043495178","0.8836742043495178","0.8836742043495178","34208","34208","34208","0.1624283641576767","0.1624283641576767","0.1624283641576767","34208","34208","34208","0.3113301694393158","0.3113301694393158","0.3113301694393158"
"1014","34237","34237","34237","0.9863271117210388","0.9863271117210388","0.9863271117210388","34237","34237","34237","0.11054159700870514","0.11054159700870514","0.11054159700870514","34237","34237","34237","0.12130188196897507","0.12130188196897507","0.12130188196897507"
"1015","34266","34266","34266","1.412591814994812","1.412591814994812","1.412591814994812","34266","34266","34266","0.11071480065584183","0.11071480065584183","0.11071480065584183","34266","34266","34266","0.1771121770143509","0.1771121770143509","0.1771121770143509"
"1016","34295","34295","34295","1.1247608661651611","1.1247608661651611","1.1247608661651611","34295","34295","34295","0.07464312762022018","0.07464312762022018","0.07464312762022018","34295","34295","34295","0.09608270972967148","0.09608270972967148","0.09608270972967148"
"1017","34324","34324","34324","0.8942601084709167","0.8942601084709167","0.8942601084709167","34324","34324","34324","0.10531158000230789","0.10531158000230789","0.10531158000230789","34324","34324","34324","0.1259946972131729","0.1259946972131729","0.1259946972131729"
"1018","34353","34353","34353","0.8148460388183594","0.8148460388183594","0.8148460388183594","34353","34353","34353","0.09010530263185501","0.09010530263185501","0.09010530263185501","34353","34353","34353","0.21442873775959015","0.21442873775959015","0.21442873775959015"
"1019","34382","34382","34382","0.8163948655128479","0.8163948655128479","0.8163948655128479","34382","34382","34382","0.06831657886505127","0.06831657886505127","0.06831657886505127","34382","34382","34382","0.11208690702915192","0.11208690702915192","0.11208690702915192"
"1020","34411","34411","34411","0.787335216999054","0.787335216999054","0.787335216999054","34411","34411","34411","0.050630491226911545","0.050630491226911545","0.050630491226911545","34411","34411","34411","0.13586154580116272","0.13586154580116272","0.13586154580116272"
"1021","34440","34440","34440","0.8483622074127197","0.8483622074127197","0.8483622074127197","34440","34440","34440","0.1475837528705597","0.1475837528705597","0.1475837528705597","34440","34440","34440","0.1157921552658081","0.1157921552658081","0.1157921552658081"
"1022","34469","34469","34469","0.6529526114463806","0.6529526114463806","0.6529526114463806","34469","34469","34469","0.08823318034410477","0.08823318034410477","0.08823318034410477","34469","34469","34469","0.17262087762355804","0.17262087762355804","0.17262087762355804"
"1023","34498","34498","34498","0.6872467994689941","0.6872467994689941","0.6872467994689941","34498","34498","34498","0.040632229298353195","0.040632229298353195","0.040632229298353195","34498","34498","34498","0.06289223581552505","0.06289223581552505","0.06289223581552505"
"1024","34527","34527","34527","0.4894556403160095","0.4894556403160095","0.4894556403160095","34527","34527","34527","0.12008176743984222","0.12008176743984222","0.12008176743984222","34527","34527","34527","0.1431770771741867","0.1431770771741867","0.1431770771741867"
"1025","34707","34707","34707","0.8342217206954956","0.8342217206954956","0.8342217206954956","34707","34707","34707","0.1541605293750763","0.1541605293750763","0.1541605293750763","34707","34707","34707","0.12480171769857407","0.12480171769857407","0.12480171769857407"
"1026","34736","34736","34736","0.5414116978645325","0.5414116978645325","0.5414116978645325","34736","34736","34736","0.07888665795326233","0.07888665795326233","0.07888665795326233","34736","34736","34736","0.10723601281642914","0.10723601281642914","0.10723601281642914"
"1027","34765","34765","34765","0.5199419856071472","0.5199419856071472","0.5199419856071472","34765","34765","34765","0.07976413518190384","0.07976413518190384","0.07976413518190384","34765","34765","34765","0.11978796869516373","0.11978796869516373","0.11978796869516373"
"1028","34794","34794","34794","1.0018157958984375","1.0018157958984375","1.0018157958984375","34794","34794","34794","0.08732236176729202","0.08732236176729202","0.08732236176729202","34794","34794","34794","0.19088168442249298","0.19088168442249298","0.19088168442249298"
"1029","34823","34823","34823","0.9090717434883118","0.9090717434883118","0.9090717434883118","34823","34823","34823","0.11325260251760483","0.11325260251760483","0.11325260251760483","34823","34823","34823","0.14611785113811493","0.14611785113811493","0.14611785113811493"
"1030","34852","34852","34852","1.149229645729065","1.149229645729065","1.149229645729065","34852","34852","34852","0.10834351927042007","0.10834351927042007","0.10834351927042007","34852","34852","34852","0.15160848200321198","0.15160848200321198","0.15160848200321198"
"1031","34881","34881","34881","1.001299262046814","1.001299262046814","1.001299262046814","34881","34881","34881","0.15679772198200226","0.15679772198200226","0.15679772198200226","34881","34881","34881","0.15577618777751923","0.15577618777751923","0.15577618777751923"
"1032","34910","34910","34910","0.567487359046936","0.567487359046936","0.567487359046936","34910","34910","34910","0.11813702434301376","0.11813702434301376","0.11813702434301376","34910","34910","34910","0.14907728135585785","0.14907728135585785","0.14907728135585785"
"1033","34939","34939","34939","0.7528723478317261","0.7528723478317261","0.7528723478317261","34939","34939","34939","0.1268606334924698","0.1268606334924698","0.1268606334924698","34939","34939","34939","0.12755458056926727","0.12755458056926727","0.12755458056926727"
"1034","34968","34968","34968","1.0905834436416626","1.0905834436416626","1.0905834436416626","34968","34968","34968","0.12070056796073914","0.12070056796073914","0.12070056796073914","34968","34968","34968","0.13112233579158783","0.13112233579158783","0.13112233579158783"
"1035","34997","34997","34997","0.5853657722473145","0.5853657722473145","0.5853657722473145","34997","34997","34997","0.09730354696512222","0.09730354696512222","0.09730354696512222","34997","34997","34997","0.10008388757705688","0.10008388757705688","0.10008388757705688"
"1036","35026","35026","35026","0.8904150128364563","0.8904150128364563","0.8904150128364563","35026","35026","35026","0.10194476693868637","0.10194476693868637","0.10194476693868637","35026","35026","35026","0.1005435660481453","0.1005435660481453","0.1005435660481453"
"1037","35055","35055","35055","0.6977476477622986","0.6977476477622986","0.6977476477622986","35055","35055","35055","0.13946735858917236","0.13946735858917236","0.13946735858917236","35055","35055","35055","0.1388600468635559","0.1388600468635559","0.1388600468635559"
"1038","35084","35084","35084","1.1343011856079102","1.1343011856079102","1.1343011856079102","35084","35084","35084","0.1711256355047226","0.1711256355047226","0.1711256355047226","35084","35084","35084","0.13580536842346191","0.13580536842346191","0.13580536842346191"
"1039","35113","35113","35113","0.8553118109703064","0.8553118109703064","0.8553118109703064","35113","35113","35113","0.13747112452983856","0.13747112452983856","0.13747112452983856","35113","35113","35113","0.11889410763978958","0.11889410763978958","0.11889410763978958"
"1040","35142","35142","35142","1.0212279558181763","1.0212279558181763","1.0212279558181763","35142","35142","35142","0.1367982029914856","0.1367982029914856","0.1367982029914856","35142","35142","35142","0.096042700111866","0.096042700111866","0.096042700111866"
"1041","35171","35171","35171","0.9065980911254883","0.9065980911254883","0.9065980911254883","35171","35171","35171","0.1517903357744217","0.1517903357744217","0.1517903357744217","35171","35171","35171","0.2013179510831833","0.2013179510831833","0.2013179510831833"
"1042","35200","35200","35200","0.9875583052635193","0.9875583052635193","0.9875583052635193","35200","35200","35200","0.09259775280952454","0.09259775280952454","0.09259775280952454","35200","35200","35200","0.09788963198661804","0.09788963198661804","0.09788963198661804"
"1043","35229","35229","35229","1.0814368724822998","1.0814368724822998","1.0814368724822998","35229","35229","35229","0.12510061264038086","0.12510061264038086","0.12510061264038086","35229","35229","35229","0.12675993144512177","0.12675993144512177","0.12675993144512177"
"1044","35258","35258","35258","0.6593099236488342","0.6593099236488342","0.6593099236488342","35258","35258","35258","0.1169537901878357","0.1169537901878357","0.1169537901878357","35258","35258","35258","0.3091409504413605","0.3091409504413605","0.3091409504413605"
"1045","35287","35287","35287","1.1782622337341309","1.1782622337341309","1.1782622337341309","35287","35287","35287","0.11559426784515381","0.11559426784515381","0.11559426784515381","35287","35287","35287","0.11335951089859009","0.11335951089859009","0.11335951089859009"
"1046","35316","35316","35316","0.9042491316795349","0.9042491316795349","0.9042491316795349","35316","35316","35316","0.14728572964668274","0.14728572964668274","0.14728572964668274","35316","35316","35316","0.116385318338871","0.116385318338871","0.116385318338871"
"1047","35345","35345","35345","0.871224045753479","0.871224045753479","0.871224045753479","35345","35345","35345","0.10689552873373032","0.10689552873373032","0.10689552873373032","35345","35345","35345","0.10844545811414719","0.10844545811414719","0.10844545811414719"
"1048","35374","35374","35374","1.2600620985031128","1.2600620985031128","1.2600620985031128","35374","35374","35374","0.09999840706586838","0.09999840706586838","0.09999840706586838","35374","35374","35374","0.06766856461763382","0.06766856461763382","0.06766856461763382"
"1049","35403","35403","35403","0.7485682964324951","0.7485682964324951","0.7485682964324951","35403","35403","35403","0.2222863733768463","0.2222863733768463","0.2222863733768463","35403","35403","35403","0.10632813721895218","0.10632813721895218","0.10632813721895218"
"1050","35432","35432","35432","1.2726316452026367","1.2726316452026367","1.2726316452026367","35432","35432","35432","0.11377310007810593","0.11377310007810593","0.11377310007810593","35432","35432","35432","0.09655077010393143","0.09655077010393143","0.09655077010393143"
"1051","35461","35461","35461","1.2893866300582886","1.2893866300582886","1.2893866300582886","35461","35461","35461","0.07836553454399109","0.07836553454399109","0.07836553454399109","35461","35461","35461","0.11868422478437424","0.11868422478437424","0.11868422478437424"
"1052","35490","35490","35490","1.6633421182632446","1.6633421182632446","1.6633421182632446","35490","35490","35490","0.10074901580810547","0.10074901580810547","0.10074901580810547","35490","35490","35490","0.11787914484739304","0.11787914484739304","0.11787914484739304"
"1053","35519","35519","35519","0.9929686188697815","0.9929686188697815","0.9929686188697815","35519","35519","35519","0.08853574097156525","0.08853574097156525","0.08853574097156525","35519","35519","35519","0.07308195531368256","0.07308195531368256","0.07308195531368256"
"1054","35548","35548","35548","0.8708436489105225","0.8708436489105225","0.8708436489105225","35548","35548","35548","0.12476103007793427","0.12476103007793427","0.12476103007793427","35548","35548","35548","0.12752462923526764","0.12752462923526764","0.12752462923526764"
"1055","35577","35577","35577","1.303623080253601","1.303623080253601","1.303623080253601","35577","35577","35577","0.17570653557777405","0.17570653557777405","0.17570653557777405","35577","35577","35577","0.12993627786636353","0.12993627786636353","0.12993627786636353"
"1056","35606","35606","35606","1.2416530847549438","1.2416530847549438","1.2416530847549438","35606","35606","35606","0.09383570402860641","0.09383570402860641","0.09383570402860641","35606","35606","35606","0.16812101006507874","0.16812101006507874","0.16812101006507874"
"1057","35786","35786","35786","1.0215797424316406","1.0215797424316406","1.0215797424316406","35786","35786","35786","0.15535274147987366","0.15535274147987366","0.15535274147987366","35786","35786","35786","0.100809745490551","0.100809745490551","0.100809745490551"
"1058","35815","35815","35815","1.1670790910720825","1.1670790910720825","1.1670790910720825","35815","35815","35815","0.10853295028209686","0.10853295028209686","0.10853295028209686","35815","35815","35815","0.0943765938282013","0.0943765938282013","0.0943765938282013"
"1059","35844","35844","35844","1.2029668092727661","1.2029668092727661","1.2029668092727661","35844","35844","35844","0.12902311980724335","0.12902311980724335","0.12902311980724335","35844","35844","35844","0.1107693687081337","0.1107693687081337","0.1107693687081337"
"1060","35873","35873","35873","1.5080584287643433","1.5080584287643433","1.5080584287643433","35873","35873","35873","0.1881900131702423","0.1881900131702423","0.1881900131702423","35873","35873","35873","0.15663938224315643","0.15663938224315643","0.15663938224315643"
"1061","35902","35902","35902","0.7956693768501282","0.7956693768501282","0.7956693768501282","35902","35902","35902","0.09574917703866959","0.09574917703866959","0.09574917703866959","35902","35902","35902","0.10854712128639221","0.10854712128639221","0.10854712128639221"
"1062","35931","35931","35931","1.197141170501709","1.197141170501709","1.197141170501709","35931","35931","35931","0.12552431225776672","0.12552431225776672","0.12552431225776672","35931","35931","35931","0.1238035187125206","0.1238035187125206","0.1238035187125206"
"1063","35960","35960","35960","0.7064027786254883","0.7064027786254883","0.7064027786254883","35960","35960","35960","0.14974692463874817","0.14974692463874817","0.14974692463874817","35960","35960","35960","0.1172640398144722","0.1172640398144722","0.1172640398144722"
"1064","35989","35989","35989","1.0165736675262451","1.0165736675262451","1.0165736675262451","35989","35989","35989","0.15239670872688293","0.15239670872688293","0.15239670872688293","35989","35989","35989","0.13611474633216858","0.13611474633216858","0.13611474633216858"
"1065","36018","36018","36018","1.0248825550079346","1.0248825550079346","1.0248825550079346","36018","36018","36018","0.13800381124019623","0.13800381124019623","0.13800381124019623","36018","36018","36018","0.14076849818229675","0.14076849818229675","0.14076849818229675"
"1066","36047","36047","36047","1.2568745613098145","1.2568745613098145","1.2568745613098145","36047","36047","36047","0.09541543573141098","0.09541543573141098","0.09541543573141098","36047","36047","36047","0.1439076066017151","0.1439076066017151","0.1439076066017151"
"1067","36076","36076","36076","1.1027623414993286","1.1027623414993286","1.1027623414993286","36076","36076","36076","0.06585803627967834","0.06585803627967834","0.06585803627967834","36076","36076","36076","0.06566455215215683","0.06566455215215683","0.06566455215215683"
"1068","36105","36105","36105","1.1302447319030762","1.1302447319030762","1.1302447319030762","36105","36105","36105","0.09938661009073257","0.09938661009073257","0.09938661009073257","36105","36105","36105","0.11172151565551758","0.11172151565551758","0.11172151565551758"
"1069","36134","36134","36134","0.8796300292015076","0.8796300292015076","0.8796300292015076","36134","36134","36134","0.08790210634469986","0.08790210634469986","0.08790210634469986","36134","36134","36134","0.12483016401529312","0.12483016401529312","0.12483016401529312"
"1070","36163","36163","36163","1.0012332201004028","1.0012332201004028","1.0012332201004028","36163","36163","36163","0.09138869494199753","0.09138869494199753","0.09138869494199753","36163","36163","36163","0.18205611407756805","0.18205611407756805","0.18205611407756805"
"1071","36192","36192","36192","0.9069508910179138","0.9069508910179138","0.9069508910179138","36192","36192","36192","0.16283771395683289","0.16283771395683289","0.16283771395683289","36192","36192","36192","0.0624999962747097","0.0624999962747097","0.0624999962747097"
"1072","36221","36221","36221","0.662761390209198","0.662761390209198","0.662761390209198","36221","36221","36221","0.1243261992931366","0.1243261992931366","0.1243261992931366","36221","36221","36221","0.1446046233177185","0.1446046233177185","0.1446046233177185"
"1073","36250","36250","36250","1.141188383102417","1.141188383102417","1.141188383102417","36250","36250","36250","0.10400570929050446","0.10400570929050446","0.10400570929050446","36250","36250","36250","0.20133574306964874","0.20133574306964874","0.20133574306964874"
"1074","36279","36279","36279","1.1539095640182495","1.1539095640182495","1.1539095640182495","36279","36279","36279","0.24712727963924408","0.24712727963924408","0.24712727963924408","36279","36279","36279","0.16018076241016388","0.16018076241016388","0.16018076241016388"
"1075","36308","36308","36308","1.059177041053772","1.059177041053772","1.059177041053772","36308","36308","36308","0.1167299896478653","0.1167299896478653","0.1167299896478653","36308","36308","36308","0.14807111024856567","0.14807111024856567","0.14807111024856567"
"1076","36337","36337","36337","1.0263164043426514","1.0263164043426514","1.0263164043426514","36337","36337","36337","0.16136595606803894","0.16136595606803894","0.16136595606803894","36337","36337","36337","0.14507567882537842","0.14507567882537842","0.14507567882537842"
"1077","36366","36366","36366","1.4252314567565918","1.4252314567565918","1.4252314567565918","36366","36366","36366","0.11222555488348007","0.11222555488348007","0.11222555488348007","36366","36366","36366","0.1448529213666916","0.1448529213666916","0.1448529213666916"
"1078","36395","36395","36395","0.9557684063911438","0.9557684063911438","0.9557684063911438","36395","36395","36395","0.054999858140945435","0.054999858140945435","0.054999858140945435","36395","36395","36395","0.0916091799736023","0.0916091799736023","0.0916091799736023"
"1079","36424","36424","36424","1.6382032632827759","1.6382032632827759","1.6382032632827759","36424","36424","36424","0.7940613031387329","0.7940613031387329","0.7940613031387329","36424","36424","36424","0.27950575947761536","0.27950575947761536","0.27950575947761536"
"1080","36453","36453","36453","1.1523045301437378","1.1523045301437378","1.1523045301437378","36453","36453","36453","0.15317007899284363","0.15317007899284363","0.15317007899284363","36453","36453","36453","0.1981077939271927","0.1981077939271927","0.1981077939271927"
"1081","36482","36482","36482","0.9776449203491211","0.9776449203491211","0.9776449203491211","36482","36482","36482","0.1063949316740036","0.1063949316740036","0.1063949316740036","36482","36482","36482","0.17653962969779968","0.17653962969779968","0.17653962969779968"
"1082","36511","36511","36511","0.729444146156311","0.729444146156311","0.729444146156311","36511","36511","36511","0.14445365965366364","0.14445365965366364","0.14445365965366364","36511","36511","36511","0.21084310114383698","0.21084310114383698","0.21084310114383698"
"1083","36540","36540","36540","1.1574747562408447","1.1574747562408447","1.1574747562408447","36540","36540","36540","0.1388450711965561","0.1388450711965561","0.1388450711965561","36540","36540","36540","0.7534812688827515","0.7534812688827515","0.7534812688827515"
"1084","36569","36569","36569","1.2295358180999756","1.2295358180999756","1.2295358180999756","36569","36569","36569","0.15411463379859924","0.15411463379859924","0.15411463379859924","36569","36569","36569","0.17566390335559845","0.17566390335559845","0.17566390335559845"
"1085","36598","36598","36598","0.8586607575416565","0.8586607575416565","0.8586607575416565","36598","36598","36598","0.15822266042232513","0.15822266042232513","0.15822266042232513","36598","36598","36598","0.14857837557792664","0.14857837557792664","0.14857837557792664"
"1086","36627","36627","36627","1.2016189098358154","1.2016189098358154","1.2016189098358154","36627","36627","36627","0.08962627500295639","0.08962627500295639","0.08962627500295639","36627","36627","36627","0.15226104855537415","0.15226104855537415","0.15226104855537415"
"1087","36656","36656","36656","0.951431155204773","0.951431155204773","0.951431155204773","36656","36656","36656","0.0928671807050705","0.0928671807050705","0.0928671807050705","36656","36656","36656","0.14944007992744446","0.14944007992744446","0.14944007992744446"
"1088","36685","36685","36685","0.8540925979614258","0.8540925979614258","0.8540925979614258","36685","36685","36685","0.1241903007030487","0.1241903007030487","0.1241903007030487","36685","36685","36685","0.1439111977815628","0.1439111977815628","0.1439111977815628"
"1089","36865","36865","36865","1.2513043880462646","1.2513043880462646","1.2513043880462646","36865","36865","36865","0.1479576975107193","0.1479576975107193","0.1479576975107193","36865","36865","36865","0.15676449239253998","0.15676449239253998","0.15676449239253998"
