"train/global_step","[paper]GEPO_diff4 - _step","[paper]GEPO_diff4 - _step__MIN","[paper]GEPO_diff4 - _step__MAX","[paper]GEPO_diff4 - train/cppo_kl","[paper]GEPO_diff4 - train/cppo_kl__MIN","[paper]GEPO_diff4 - train/cppo_kl__MAX","[paper]GEPO_diff32 - _step","[paper]GEPO_diff32 - _step__MIN","[paper]GEPO_diff32 - _step__MAX","[paper]GEPO_diff32 - train/cppo_kl","[paper]GEPO_diff32 - train/cppo_kl__MIN","[paper]GEPO_diff32 - train/cppo_kl__MAX"
"171","6738","6738","6738","0.001351868806523271","0.001351868806523271","0.001351868806523271","6738","6738","6738","0.004408750653965399","0.004408750653965399","0.004408750653965399"
"172","6773","6773","6773","64.99275520081574","64.99275520081574","64.99275520081574","6773","6773","6773","0.006591868295799941","0.006591868295799941","0.006591868295799941"
"173","6808","6808","6808","0.002035248704487458","0.002035248704487458","0.002035248704487458","6808","6808","6808","0.0046321944100782275","0.0046321944100782275","0.0046321944100782275"
"174","6843","6843","6843","0.0014994819939602166","0.0014994819939602166","0.0014994819939602166","6843","6843","6843","0.007410114747472107","0.007410114747472107","0.007410114747472107"
"175","6878","6878","6878","0.0014179010759107769","0.0014179010759107769","0.0014179010759107769","6878","6878","6878","0.0012683563982136548","0.0012683563982136548","0.0012683563982136548"
"176","6913","6913","6913","0.001415284161339514","0.001415284161339514","0.001415284161339514","6913","6913","6913","0.00413564543123357","0.00413564543123357","0.00413564543123357"
"177","6948","6948","6948","0.001478181264246814","0.001478181264246814","0.001478181264246814","6948","6948","6948","0.005009961721953005","0.005009961721953005","0.005009961721953005"
"178","6983","6983","6983","0.001501968814409338","0.001501968814409338","0.001501968814409338","6983","6983","6983","0.005333161272574216","0.005333161272574216","0.005333161272574216"
"179","7018","7018","7018","0.001485309039708227","0.001485309039708227","0.001485309039708227","7018","7018","7018","0.0062451567791868","0.0062451567791868","0.0062451567791868"
"180","7053","7053","7053","0.001635491818888113","0.001635491818888113","0.001635491818888113","7053","7053","7053","0.006655215169303119","0.006655215169303119","0.006655215169303119"
"181","7088","7088","7088","0.0016372014652006328","0.0016372014652006328","0.0016372014652006328","7088","7088","7088","0.003999905980890617","0.003999905980890617","0.003999905980890617"
"182","7123","7123","7123","0.0012617762986337766","0.0012617762986337766","0.0012617762986337766","7123","7123","7123","0.004607610491802916","0.004607610491802916","0.004607610491802916"
"183","7158","7158","7158","0.0010624886635923758","0.0010624886635923758","0.0010624886635923758","7158","7158","7158","0.004232548148138449","0.004232548148138449","0.004232548148138449"
"184","7193","7193","7193","0.0011664847406791523","0.0011664847406791523","0.0011664847406791523","7193","7193","7193","0.0015548341907560825","0.0015548341907560825","0.0015548341907560825"
"185","7228","7228","7228","0.0010696669123717584","0.0010696669123717584","0.0010696669123717584","7228","7228","7228","0.005175114463781938","0.005175114463781938","0.005175114463781938"
"186","7263","7263","7263","0.0011481955443741754","0.0011481955443741754","0.0011481955443741754","7263","7263","7263","0.005558090109843761","0.005558090109843761","0.005558090109843761"
"187","7298","7298","7298","0.001293038876610808","0.001293038876610808","0.001293038876610808","7298","7298","7298","0.005320071068126708","0.005320071068126708","0.005320071068126708"
"188","7333","7333","7333","0.0010951341537293047","0.0010951341537293047","0.0010951341537293047","7333","7333","7333","0.006538364395964891","0.006538364395964891","0.006538364395964891"
"189","7368","7368","7368","0.0012157340388512239","0.0012157340388512239","0.0012157340388512239","7368","7368","7368","0.0011934539797948673","0.0011934539797948673","0.0011934539797948673"
"190","7403","7403","7403","0.0011004934494849294","0.0011004934494849294","0.0011004934494849294","7403","7403","7403","0.0012649632117245346","0.0012649632117245346","0.0012649632117245346"
"191","7438","7438","7438","0.0015191593120107427","0.0015191593120107427","0.0015191593120107427","7438","7438","7438","0.0038012457662262022","0.0038012457662262022","0.0038012457662262022"
"192","7473","7473","7473","0.0013374981208471581","0.0013374981208471581","0.0013374981208471581","7473","7473","7473","0.004079290869412944","0.004079290869412944","0.004079290869412944"
"193","7885","7885","7885","0.0013746936165262014","0.0013746936165262014","0.0013746936165262014","7885","7885","7885","0.001299410971114412","0.001299410971114412","0.001299410971114412"
"194","7920","7920","7920","0.0015269915747921914","0.0015269915747921914","0.0015269915747921914","7920","7920","7920","0.002410075714578852","0.002410075714578852","0.002410075714578852"
"195","7955","7955","7955","0.0013209722383180633","0.0013209722383180633","0.0013209722383180633","7955","7955","7955","0.0038535940111614764","0.0038535940111614764","0.0038535940111614764"
"196","7990","7990","7990","0.0013494939776137471","0.0013494939776137471","0.0013494939776137471","7990","7990","7990","0.0035283481411170214","0.0035283481411170214","0.0035283481411170214"
"197","8025","8025","8025","0.0015260031796060503","0.0015260031796060503","0.0015260031796060503","8025","8025","8025","0.002294750156579539","0.002294750156579539","0.002294750156579539"
"198","8060","8060","8060","0.0011591597722144797","0.0011591597722144797","0.0011591597722144797","8060","8060","8060","0.0018561674078227952","0.0018561674078227952","0.0018561674078227952"
"199","8095","8095","8095","0.0011558160040294752","0.0011558160040294752","0.0011558160040294752","8095","8095","8095","0.001488565088948235","0.001488565088948235","0.001488565088948235"
"200","8130","8130","8130","0.0012404674707795493","0.0012404674707795493","0.0012404674707795493","8130","8130","8130","0.0033008889004122466","0.0033008889004122466","0.0033008889004122466"
"201","8165","8165","8165","0.0011874627089127898","0.0011874627089127898","0.0011874627089127898","8165","8165","8165","0.0030296790646389127","0.0030296790646389127","0.0030296790646389127"
"202","8200","8200","8200","0.0011105649609817192","0.0011105649609817192","0.0011105649609817192","8200","8200","8200","0.0013968252605991438","0.0013968252605991438","0.0013968252605991438"
"203","8235","8235","8235","0.001217839977471158","0.001217839977471158","0.001217839977471158","8235","8235","8235","0.004074407217558473","0.004074407217558473","0.004074407217558473"
"204","8270","8270","8270","0.0015205418458208442","0.0015205418458208442","0.0015205418458208442","8270","8270","8270","0.0023901701206341386","0.0023901701206341386","0.0023901701206341386"
"205","8305","8305","8305","0.0012269226863281801","0.0012269226863281801","0.0012269226863281801","8305","8305","8305","0.003714735561516136","0.003714735561516136","0.003714735561516136"
"206","8340","8340","8340","0.0016518320189788938","0.0016518320189788938","0.0016518320189788938","8340","8340","8340","0.003488629183266312","0.003488629183266312","0.003488629183266312"
"207","8375","8375","8375","0.0010147853317903355","0.0010147853317903355","0.0010147853317903355","8375","8375","8375","0.0035983248671982437","0.0035983248671982437","0.0035983248671982437"
"208","8410","8410","8410","0.0014845422992948443","0.0014845422992948443","0.0014845422992948443","8410","8410","8410","0.002647844492457807","0.002647844492457807","0.002647844492457807"
"209","8445","8445","8445","0.001298635484999977","0.001298635484999977","0.001298635484999977","8445","8445","8445","0.004017545317765325","0.004017545317765325","0.004017545317765325"
"210","8480","8480","8480","0.0014774102601222694","0.0014774102601222694","0.0014774102601222694","8480","8480","8480","0.003914676402928308","0.003914676402928308","0.003914676402928308"
"211","8515","8515","8515","0.0013063204532954842","0.0013063204532954842","0.0013063204532954842","8515","8515","8515","0.004019358631921932","0.004019358631921932","0.004019358631921932"
"212","8550","8550","8550","0.0014878321380820125","0.0014878321380820125","0.0014878321380820125","8550","8550","8550","0.004447808110853657","0.004447808110853657","0.004447808110853657"
"213","8585","8585","8585","0.0015355446230387315","0.0015355446230387315","0.0015355446230387315","8585","8585","8585","0.0035806426021736115","0.0035806426021736115","0.0035806426021736115"
"214","8620","8620","8620","0.001449886942282319","0.001449886942282319","0.001449886942282319","8620","8620","8620","0.00444138259626925","0.00444138259626925","0.00444138259626925"
"215","8655","8655","8655","0.0011422961470088921","0.0011422961470088921","0.0011422961470088921","8655","8655","8655","0.004891269549261779","0.004891269549261779","0.004891269549261779"
"216","8690","8690","8690","0.0014309605612652376","0.0014309605612652376","0.0014309605612652376","8690","8690","8690","0.0033424311550334096","0.0033424311550334096","0.0033424311550334096"
"217","8725","8725","8725","0.001164817025710363","0.001164817025710363","0.001164817025710363","8725","8725","8725","0.00409935528296046","0.00409935528296046","0.00409935528296046"
"218","8760","8760","8760","0.0012055486877216026","0.0012055486877216026","0.0012055486877216026","8760","8760","8760","0.008266409451607615","0.008266409451607615","0.008266409451607615"
"219","8795","8795","8795","0.0014023492258274928","0.0014023492258274928","0.0014023492258274928","8795","8795","8795","0.0036385802377481014","0.0036385802377481014","0.0036385802377481014"
"220","8830","8830","8830","0.0011493209822219796","0.0011493209822219796","0.0011493209822219796","8830","8830","8830","0.005033959576394409","0.005033959576394409","0.005033959576394409"
"221","8865","8865","8865","0.0015890045469859615","0.0015890045469859615","0.0015890045469859615","8865","8865","8865","0.003146335657220334","0.003146335657220334","0.003146335657220334"
"222","8900","8900","8900","0.0014035720232641324","0.0014035720232641324","0.0014035720232641324","8900","8900","8900","0.003953144856495783","0.003953144856495783","0.003953144856495783"
"223","8935","8935","8935","0.0012377975872368552","0.0012377975872368552","0.0012377975872368552","8935","8935","8935","0.0032984280260279775","0.0032984280260279775","0.0032984280260279775"
"224","8970","8970","8970","0.001278862080653198","0.001278862080653198","0.001278862080653198","8970","8970","8970","0.003248092922149226","0.003248092922149226","0.003248092922149226"
"225","9005","9005","9005","0.0014093291683821008","0.0014093291683821008","0.0014093291683821008","9005","9005","9005","0.004332643351517618","0.004332643351517618","0.004332643351517618"
"226","9040","9040","9040","0.0016051337879616767","0.0016051337879616767","0.0016051337879616767","9040","9040","9040","0.004056846315506846","0.004056846315506846","0.004056846315506846"
"227","9075","9075","9075","0.0013382245815591887","0.0013382245815591887","0.0013382245815591887","9075","9075","9075","0.0043613694433588535","0.0043613694433588535","0.0043613694433588535"
"228","9110","9110","9110","0.0012832041684305295","0.0012832041684305295","0.0012832041684305295","9110","9110","9110","0.0014385985268745571","0.0014385985268745571","0.0014385985268745571"
"229","9145","9145","9145","0.0012586848315550014","0.0012586848315550014","0.0012586848315550014","9145","9145","9145","0.0036647898086812347","0.0036647898086812347","0.0036647898086812347"
"230","9180","9180","9180","0.001432550052413717","0.001432550052413717","0.001432550052413717","9180","9180","9180","0.0038147996820043772","0.0038147996820043772","0.0038147996820043772"
"231","9215","9215","9215","0.0012085927737643942","0.0012085927737643942","0.0012085927737643942","9215","9215","9215","0.0036802318936679512","0.0036802318936679512","0.0036802318936679512"
"232","9250","9250","9250","0.0012753704359056428","0.0012753704359056428","0.0012753704359056428","9250","9250","9250","0.0016922449722187594","0.0016922449722187594","0.0016922449722187594"
"233","9285","9285","9285","0.0011397808993933722","0.0011397808993933722","0.0011397808993933722","9285","9285","9285","0.002851857163477689","0.002851857163477689","0.002851857163477689"
"234","9320","9320","9320","0.0013945760001661256","0.0013945760001661256","0.0013945760001661256","9320","9320","9320","0.0029956571524962783","0.0029956571524962783","0.0029956571524962783"
"235","9355","9355","9355","0.001139524974860251","0.001139524974860251","0.001139524974860251","9355","9355","9355","0.0034250977623742074","0.0034250977623742074","0.0034250977623742074"
"236","9390","9390","9390","0.0014382611407199875","0.0014382611407199875","0.0014382611407199875","9390","9390","9390","0.0038467691629193723","0.0038467691629193723","0.0038467691629193723"
"237","9425","9425","9425","0.0013261922795209102","0.0013261922795209102","0.0013261922795209102","9425","9425","9425","0.0038714985421393067","0.0038714985421393067","0.0038714985421393067"
