"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/sts_var/ratio_pEqQ","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/sts_var/ratio_pEqQ","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/sts_var/ratio_pEqQ","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MAX"
"1083","36540","36540","36540","0.2589308638125658","0.2589308638125658","0.2589308638125658","36540","36540","36540","0.006694183757645078","0.006694183757645078","0.006694183757645078","36540","36540","36540","0.023282451671548188","0.023282451671548188","0.023282451671548188"
"1084","36569","36569","36569","0.2656300272792578","0.2656300272792578","0.2656300272792578","36569","36569","36569","0.008938550410675816","0.008938550410675816","0.008938550410675816","36569","36569","36569","0.019746288598980755","0.019746288598980755","0.019746288598980755"
"1085","36598","36598","36598","0.24329314939677715","0.24329314939677715","0.24329314939677715","36598","36598","36598","0.00545707235505688","0.00545707235505688","0.00545707235505688","36598","36598","36598","0.017611244140425697","0.017611244140425697","0.017611244140425697"
"1086","36627","36627","36627","0.27455001696944237","0.27455001696944237","0.27455001696944237","36627","36627","36627","0.0072256600760738365","0.0072256600760738365","0.0072256600760738365","36627","36627","36627","0.017259250103961676","0.017259250103961676","0.017259250103961676"
"1087","36656","36656","36656","0.24335597828030586","0.24335597828030586","0.24335597828030586","36656","36656","36656","0.03691527937189676","0.03691527937189676","0.03691527937189676","36656","36656","36656","0.012152706098277122","0.012152706098277122","0.012152706098277122"
"1088","36685","36685","36685","0.2656456418335438","0.2656456418335438","0.2656456418335438","36685","36685","36685","0.006923916196683422","0.006923916196683422","0.006923916196683422","36685","36685","36685","0.015394351445138454","0.015394351445138454","0.015394351445138454"
"1089","36865","36865","36865","0.19134120712988079","0.19134120712988079","0.19134120712988079","36865","36865","36865","0.009307572210673243","0.009307572210673243","0.009307572210673243","36865","36865","36865","0.020477197133004665","0.020477197133004665","0.020477197133004665"
"1090","36894","36894","36894","0.19158914498984814","0.19158914498984814","0.19158914498984814","36894","36894","36894","0.017402428202331066","0.017402428202331066","0.017402428202331066","36894","36894","36894","0.02903787069953978","0.02903787069953978","0.02903787069953978"
"1091","36923","36923","36923","0.22614846378564835","0.22614846378564835","0.22614846378564835","36923","36923","36923","0.002167057551559992","0.002167057551559992","0.002167057551559992","36923","36923","36923","0.006302042049355805","0.006302042049355805","0.006302042049355805"
"1092","36952","36952","36952","0.2120437603443861","0.2120437603443861","0.2120437603443861","36952","36952","36952","0.00940405298024416","0.00940405298024416","0.00940405298024416","36952","36952","36952","0.02135308150900528","0.02135308150900528","0.02135308150900528"
"1093","36981","36981","36981","0.2500042226165533","0.2500042226165533","0.2500042226165533","36981","36981","36981","0.003339302187669091","0.003339302187669091","0.003339302187669091","36981","36981","36981","0.020899971888866276","0.020899971888866276","0.020899971888866276"
"1094","37010","37010","37010","0.2209915965795517","0.2209915965795517","0.2209915965795517","37010","37010","37010","0.0048246625665342435","0.0048246625665342435","0.0048246625665342435","37010","37010","37010","0.02642256731633097","0.02642256731633097","0.02642256731633097"
"1095","37039","37039","37039","0.2209556419402361","0.2209556419402361","0.2209556419402361","37039","37039","37039","0.006325532827759162","0.006325532827759162","0.006325532827759162","37039","37039","37039","0.016468471265397966","0.016468471265397966","0.016468471265397966"
"1096","37068","37068","37068","0.26561886072158813","0.26561886072158813","0.26561886072158813","37068","37068","37068","0.009955824265489355","0.009955824265489355","0.009955824265489355","37068","37068","37068","0.035021170508116484","0.035021170508116484","0.035021170508116484"
"1097","37097","37097","37097","0.24777422472834587","0.24777422472834587","0.24777422472834587","37097","37097","37097","0.019212513929232955","0.019212513929232955","0.019212513929232955","37097","37097","37097","0.028977232752367854","0.028977232752367854","0.028977232752367854"
"1098","37126","37126","37126","0.24779617600142956","0.24779617600142956","0.24779617600142956","37126","37126","37126","0.009623429887142265","0.009623429887142265","0.009623429887142265","37126","37126","37126","0.024372785483137704","0.024372785483137704","0.024372785483137704"
"1099","37155","37155","37155","0.20307785272598267","0.20307785272598267","0.20307785272598267","37155","37155","37155","0.005744269386923406","0.005744269386923406","0.005744269386923406","37155","37155","37155","0.01725087023805827","0.01725087023805827","0.01725087023805827"
"1100","37184","37184","37184","0.2299087904393673","0.2299087904393673","0.2299087904393673","37184","37184","37184","0.006821909075370058","0.006821909075370058","0.006821909075370058","37184","37184","37184","0.015680841694120318","0.015680841694120318","0.015680841694120318"
"1101","37213","37213","37213","0.2655860651284456","0.2655860651284456","0.2655860651284456","37213","37213","37213","0.0042122582090087235","0.0042122582090087235","0.0042122582090087235","37213","37213","37213","0.009815720506594516","0.009815720506594516","0.009815720506594516"
"1102","37242","37242","37242","0.2366507463157177","0.2366507463157177","0.2366507463157177","37242","37242","37242","0.010599803732475266","0.010599803732475266","0.010599803732475266","37242","37242","37242","0.014627243275754154","0.014627243275754154","0.014627243275754154"
"1103","37271","37271","37271","0.2656514160335064","0.2656514160335064","0.2656514160335064","37271","37271","37271","0.020419028587639332","0.020419028587639332","0.020419028587639332","37271","37271","37271","0.030348128275363706","0.030348128275363706","0.030348128275363706"
"1104","37300","37300","37300","0.2701166495680809","0.2701166495680809","0.2701166495680809","37300","37300","37300","0.017811488432926126","0.017811488432926126","0.017811488432926126","37300","37300","37300","0.02830527993501164","0.02830527993501164","0.02830527993501164"
"1105","37329","37329","37329","0.26562814228236675","0.26562814228236675","0.26562814228236675","37329","37329","37329","0.005021497880079551","0.005021497880079551","0.005021497880079551","37329","37329","37329","0.026148780481889844","0.026148780481889844","0.026148780481889844"
"1106","37358","37358","37358","0.20284605585038662","0.20284605585038662","0.20284605585038662","37358","37358","37358","0.0039253079194168095","0.0039253079194168095","0.0039253079194168095","37358","37358","37358","0.02283121831715107","0.02283121831715107","0.02283121831715107"
"1107","37387","37387","37387","0.23885179869830608","0.23885179869830608","0.23885179869830608","37387","37387","37387","0.01129665964981541","0.01129665964981541","0.01129665964981541","37387","37387","37387","0.031714329961687326","0.031714329961687326","0.031714329961687326"
"1108","37416","37416","37416","0.26345973648130894","0.26345973648130894","0.26345973648130894","37416","37416","37416","0.003866052604280412","0.003866052604280412","0.003866052604280412","37416","37416","37416","0.017062545637600124","0.017062545637600124","0.017062545637600124"
"1109","37445","37445","37445","0.25893996469676495","0.25893996469676495","0.25893996469676495","37445","37445","37445","0.006519828850287013","0.006519828850287013","0.006519828850287013","37445","37445","37445","0.0120966118411161","0.0120966118411161","0.0120966118411161"
"1110","37474","37474","37474","0.22541713900864124","0.22541713900864124","0.22541713900864124","37474","37474","37474","0.003895767695212271","0.003895767695212271","0.003895767695212271","37474","37474","37474","0.014655923616373911","0.014655923616373911","0.014655923616373911"
"1111","37503","37503","37503","0.2500788923352957","0.2500788923352957","0.2500788923352957","37503","37503","37503","0.003568204880139092","0.003568204880139092","0.003568204880139092","37503","37503","37503","0.014558432740159333","0.014558432740159333","0.014558432740159333"
"1112","37532","37532","37532","0.209839740768075","0.209839740768075","0.209839740768075","37532","37532","37532","0.010280337301082909","0.010280337301082909","0.010280337301082909","37532","37532","37532","0.03623886592686176","0.03623886592686176","0.03623886592686176"
"1113","37561","37561","37561","0.23228265531361103","0.23228265531361103","0.23228265531361103","37561","37561","37561","0.002842450121534057","0.002842450121534057","0.002842450121534057","37561","37561","37561","0.020718761952593923","0.020718761952593923","0.020718761952593923"
"1114","37590","37590","37590","0.18047712743282318","0.18047712743282318","0.18047712743282318","37590","37590","37590","0.007455409497197252","0.007455409497197252","0.007455409497197252","37590","37590","37590","0.015405369515065104","0.015405369515065104","0.015405369515065104"
"1115","37619","37619","37619","0.232190802693367","0.232190802693367","0.232190802693367","37619","37619","37619","0.005401587608503178","0.005401587608503178","0.005401587608503178","37619","37619","37619","0.029848942649550736","0.029848942649550736","0.029848942649550736"
"1116","37648","37648","37648","0.17948101833462715","0.17948101833462715","0.17948101833462715","37648","37648","37648","0.007883885584305972","0.007883885584305972","0.007883885584305972","37648","37648","37648","0.02340584248304367","0.02340584248304367","0.02340584248304367"
"1117","37677","37677","37677","0.2209947183728218","0.2209947183728218","0.2209947183728218","37677","37677","37677","0.0059059514896944165","0.0059059514896944165","0.0059059514896944165","37677","37677","37677","0.010603098489809781","0.010603098489809781","0.010603098489809781"
"1118","37706","37706","37706","0.24083685502409935","0.24083685502409935","0.24083685502409935","37706","37706","37706","0.012140695296693593","0.012140695296693593","0.012140695296693593","37706","37706","37706","0.029133201576769352","0.029133201576769352","0.029133201576769352"
"1119","37735","37735","37735","0.24778470769524574","0.24778470769524574","0.24778470769524574","37735","37735","37735","0.007568394299596548","0.007568394299596548","0.007568394299596548","37735","37735","37735","0.02129077131394297","0.02129077131394297","0.02129077131394297"
"1120","37764","37764","37764","0.24332492984831333","0.24332492984831333","0.24332492984831333","37764","37764","37764","0.007172982627707825","0.007172982627707825","0.007172982627707825","37764","37764","37764","0.020724088448332623","0.020724088448332623","0.020724088448332623"
"1121","37944","37944","37944","0.18987547095457558","0.18987547095457558","0.18987547095457558","37944","37944","37944","0.006564536535734078","0.006564536535734078","0.006564536535734078","37944","37944","37944","0.029783058154862374","0.029783058154862374","0.029783058154862374"
"1122","37973","37973","37973","0.22774109647070873","0.22774109647070873","0.22774109647070873","37973","37973","37973","0.004298025600292021","0.004298025600292021","0.004298025600292021","37973","37973","37973","0.010391044372227043","0.010391044372227043","0.010391044372227043"
"1123","38002","38002","38002","0.21428759768605232","0.21428759768605232","0.21428759768605232","38002","38002","38002","0.01584611809812486","0.01584611809812486","0.01584611809812486","38002","38002","38002","0.052166148787364364","0.052166148787364364","0.052166148787364364"
"1124","38031","38031","38031","0.2723003886640072","0.2723003886640072","0.2723003886640072","38031","38031","38031","0.00805222848430276","0.00805222848430276","0.00805222848430276","38031","38031","38031","0.036332689225673676","0.036332689225673676","0.036332689225673676"
"1125","38060","38060","38060","0.16894874908030033","0.16894874908030033","0.16894874908030033","38060","38060","38060","0.019538097665645182","0.019538097665645182","0.019538097665645182","38060","38060","38060","0.042640197556465864","0.042640197556465864","0.042640197556465864"
"1126","38089","38089","38089","0.23885450139641762","0.23885450139641762","0.23885450139641762","38089","38089","38089","0.008187970925064292","0.008187970925064292","0.008187970925064292","38089","38089","38089","0.02195020002545789","0.02195020002545789","0.02195020002545789"
"1127","38118","38118","38118","0.23887194506824017","0.23887194506824017","0.23887194506824017","38118","38118","38118","0.005837771333972341","0.005837771333972341","0.005837771333972341","38118","38118","38118","0.025721679121488705","0.025721679121488705","0.025721679121488705"
"1128","38147","38147","38147","0.23214788362383842","0.23214788362383842","0.23214788362383842","38147","38147","38147","0.017156271787825972","0.017156271787825972","0.017156271787825972","38147","38147","38147","0.03055620173108764","0.03055620173108764","0.03055620173108764"
"1129","38176","38176","38176","0.26788417249917984","0.26788417249917984","0.26788417249917984","38176","38176","38176","0.005611766275251284","0.005611766275251284","0.005611766275251284","38176","38176","38176","0.020864282734692097","0.020864282734692097","0.020864282734692097"
"1130","38205","38205","38205","0.21205666288733482","0.21205666288733482","0.21205666288733482","38205","38205","38205","0.015000341227278113","0.015000341227278113","0.015000341227278113","38205","38205","38205","0.03829871444031596","0.03829871444031596","0.03829871444031596"
"1131","38234","38234","38234","0.1964965108782053","0.1964965108782053","0.1964965108782053","38234","38234","38234","0.00685596220955631","0.00685596220955631","0.00685596220955631","38234","38234","38234","0.016684085851011332","0.016684085851011332","0.016684085851011332"
"1132","38263","38263","38263","0.24783847108483315","0.24783847108483315","0.24783847108483315","38263","38263","38263","0.01455195085145533","0.01455195085145533","0.01455195085145533","38263","38263","38263","0.03813705896027386","0.03813705896027386","0.03813705896027386"
"1133","38292","38292","38292","0.24555703066289425","0.24555703066289425","0.24555703066289425","38292","38292","38292","0.010053587830043398","0.010053587830043398","0.010053587830043398","38292","38292","38292","0.03307972301263362","0.03307972301263362","0.03307972301263362"
"1134","38321","38321","38321","0.21208101511001587","0.21208101511001587","0.21208101511001587","38321","38321","38321","0.0076901281863683835","0.0076901281863683835","0.0076901281863683835","38321","38321","38321","0.03857562702614814","0.03857562702614814","0.03857562702614814"
"1135","38350","38350","38350","0.2634087707847357","0.2634087707847357","0.2634087707847357","38350","38350","38350","0.004193448985461146","0.004193448985461146","0.004193448985461146","38350","38350","38350","0.012481054262025282","0.012481054262025282","0.012481054262025282"
"1136","38379","38379","38379","0.21654373407363892","0.21654373407363892","0.21654373407363892","38379","38379","38379","0.007451152341673151","0.007451152341673151","0.007451152341673151","38379","38379","38379","0.03915048041380942","0.03915048041380942","0.03915048041380942"
"1137","38408","38408","38408","0.24109693681748467","0.24109693681748467","0.24109693681748467","38408","38408","38408","0.007781023319694214","0.007781023319694214","0.007781023319694214","38408","38408","38408","0.04344811895862222","0.04344811895862222","0.04344811895862222"
"1138","38437","38437","38437","0.20984037220478058","0.20984037220478058","0.20984037220478058","38437","38437","38437","0.027955320409091655","0.027955320409091655","0.027955320409091655","38437","38437","38437","0.010249992097669747","0.010249992097669747","0.010249992097669747"
"1139","38466","38466","38466","0.23375535663217306","0.23375535663217306","0.23375535663217306","38466","38466","38466","0.011610552784986794","0.011610552784986794","0.011610552784986794","38466","38466","38466","0.038155393209308386","0.038155393209308386","0.038155393209308386"
"1140","38495","38495","38495","0.24330757930874825","0.24330757930874825","0.24330757930874825","38495","38495","38495","0.0024336657761523384","0.0024336657761523384","0.0024336657761523384","38495","38495","38495","0.030755130341276526","0.030755130341276526","0.030755130341276526"
"1141","38524","38524","38524","0.22329380176961422","0.22329380176961422","0.22329380176961422","38524","38524","38524","0.011003983265254647","0.011003983265254647","0.011003983265254647","38524","38524","38524","0.03624485805630684","0.03624485805630684","0.03624485805630684"
"1142","38553","38553","38553","0.20625513372942805","0.20625513372942805","0.20625513372942805","38553","38553","38553","0.006142421074400772","0.006142421074400772","0.006142421074400772","38553","38553","38553","0.04009959800168872","0.04009959800168872","0.04009959800168872"
"1143","38582","38582","38582","0.23223542235791683","0.23223542235791683","0.23223542235791683","38582","38582","38582","0.014184193103574216","0.014184193103574216","0.014184193103574216","38582","38582","38582","0.05244025122374296","0.05244025122374296","0.05244025122374296"
"1144","38611","38611","38611","0.2634013593196869","0.2634013593196869","0.2634013593196869","38611","38611","38611","0.0006249745292734588","0.0006249745292734588","0.0006249745292734588","38611","38611","38611","0.009611704150302103","0.009611704150302103","0.009611704150302103"
"1145","38640","38640","38640","0.26112332195043564","0.26112332195043564","0.26112332195043564","38640","38640","38640","0.008099473354377551","0.008099473354377551","0.008099473354377551","38640","38640","38640","0.050015890155918896","0.050015890155918896","0.050015890155918896"
"1146","38669","38669","38669","0.22545295767486095","0.22545295767486095","0.22545295767486095","38669","38669","38669","0.011572208895813674","0.011572208895813674","0.011572208895813674","38669","38669","38669","0.060231412993744016","0.060231412993744016","0.060231412993744016"
"1147","38698","38698","38698","0.2008916437625885","0.2008916437625885","0.2008916437625885","38698","38698","38698","0.006616021768422797","0.006616021768422797","0.006616021768422797","38698","38698","38698","0.034407191327773035","0.034407191327773035","0.034407191327773035"
"1148","38727","38727","38727","0.2522657588124275","0.2522657588124275","0.2522657588124275","38727","38727","38727","0.006964425352634862","0.006964425352634862","0.006964425352634862","38727","38727","38727","0.05522457556799054","0.05522457556799054","0.05522457556799054"
"1149","38756","38756","38756","0.2322433665394783","0.2322433665394783","0.2322433665394783","38756","38756","38756","0.004143827072766726","0.004143827072766726","0.004143827072766726","38756","38756","38756","0.012893764636828564","0.012893764636828564","0.012893764636828564"
"1150","38785","38785","38785","0.2611602898687124","0.2611602898687124","0.2611602898687124","38785","38785","38785","0.006595174516405677","0.006595174516405677","0.006595174516405677","38785","38785","38785","0.013407213671598583","0.013407213671598583","0.013407213671598583"
"1151","38814","38814","38814","0.22548846900463104","0.22548846900463104","0.22548846900463104","38814","38814","38814","0.007884449587436393","0.007884449587436393","0.007884449587436393","38814","38814","38814","0.0447044859174639","0.0447044859174639","0.0447044859174639"
"1152","38843","38843","38843","0.23449698835611343","0.23449698835611343","0.23449698835611343","38843","38843","38843","0.0006934355124030844","0.0006934355124030844","0.0006934355124030844","38843","38843","38843","0.010252577732899226","0.010252577732899226","0.010252577732899226"
"1153","39023","39023","39023","0.20550696551799774","0.20550696551799774","0.20550696551799774","39023","39023","39023","0.004013252408185508","0.004013252408185508","0.004013252408185508","39023","39023","39023","0.02452789928065613","0.02452789928065613","0.02452789928065613"
"1154","39052","39052","39052","0.24781491421163082","0.24781491421163082","0.24781491421163082","39052","39052","39052","0.018745539156952873","0.018745539156952873","0.018745539156952873","39052","39052","39052","0.030769253382459283","0.030769253382459283","0.030769253382459283"
"1155","39081","39081","39081","0.21656258404254913","0.21656258404254913","0.21656258404254913","39081","39081","39081","0.0027575991189223714","0.0027575991189223714","0.0027575991189223714","39081","39081","39081","0.0514950598590076","0.0514950598590076","0.0514950598590076"
"1156","39110","39110","39110","0.21967980079352856","0.21967980079352856","0.21967980079352856","39110","39110","39110","0.011229465657379478","0.011229465657379478","0.011229465657379478","39110","39110","39110","0.024780744570307434","0.024780744570307434","0.024780744570307434"
"1157","39139","39139","39139","0.25446130707859993","0.25446130707859993","0.25446130707859993","39139","39139","39139","0.011043690552469343","0.011043690552469343","0.011043690552469343","39139","39139","39139","0.05983693967573345","0.05983693967573345","0.05983693967573345"
"1158","39168","39168","39168","0.2745564766228199","0.2745564766228199","0.2745564766228199","39168","39168","39168","0.005491734555107541","0.005491734555107541","0.005491734555107541","39168","39168","39168","0.03134002711158246","0.03134002711158246","0.03134002711158246"
"1159","39197","39197","39197","0.14947310462594032","0.14947310462594032","0.14947310462594032","39197","39197","39197","0.03863443835871294","0.03863443835871294","0.03863443835871294","39197","39197","39197","0.050111946067772806","0.050111946067772806","0.050111946067772806"
"1160","39226","39226","39226","0.25893683917820454","0.25893683917820454","0.25893683917820454","39226","39226","39226","0.0024640427104714036","0.0024640427104714036","0.0024640427104714036","39226","39226","39226","0.016018099078792147","0.016018099078792147","0.016018099078792147"
"1161","39255","39255","39255","0.2544822711497545","0.2544822711497545","0.2544822711497545","39255","39255","39255","0.0027712024048014428","0.0027712024048014428","0.0027712024048014428","39255","39255","39255","0.05093947157729417","0.05093947157729417","0.05093947157729417"
"1162","39284","39284","39284","0.234390152618289","0.234390152618289","0.234390152618289","39284","39284","39284","0.010179148404859006","0.010179148404859006","0.010179148404859006","39284","39284","39284","0.07049046782776713","0.07049046782776713","0.07049046782776713"
"1163","39313","39313","39313","0.2522673215717077","0.2522673215717077","0.2522673215717077","39313","39313","39313","0.01947626479113751","0.01947626479113751","0.01947626479113751","39313","39313","39313","0.018829412259947276","0.018829412259947276","0.018829412259947276"
"1164","39342","39342","39342","0.2522987015545368","0.2522987015545368","0.2522987015545368","39342","39342","39342","0.0076336938291206025","0.0076336938291206025","0.0076336938291206025","39342","39342","39342","0.016857835435075685","0.016857835435075685","0.016857835435075685"
"1165","39371","39371","39371","0.21212622337043285","0.21212622337043285","0.21212622337043285","39371","39371","39371","0.0012161524264229229","0.0012161524264229229","0.0012161524264229229","39371","39371","39371","0.04563890799181536","0.04563890799181536","0.04563890799181536"
"1166","39400","39400","39400","0.2567348387092352","0.2567348387092352","0.2567348387092352","39400","39400","39400","0.00959394799428992","0.00959394799428992","0.00959394799428992","39400","39400","39400","0.06624524784274399","0.06624524784274399","0.06624524784274399"
"1167","39429","39429","39429","0.23682949878275394","0.23682949878275394","0.23682949878275394","39429","39429","39429","0.00043927923070441466","0.00043927923070441466","0.00043927923070441466","39429","39429","39429","0.030410886625759304","0.030410886625759304","0.030410886625759304"
"1168","39458","39458","39458","0.26563596725463867","0.26563596725463867","0.26563596725463867","39458","39458","39458","0.0008981852915894706","0.0008981852915894706","0.0008981852915894706","39458","39458","39458","0.031553628214169294","0.031553628214169294","0.031553628214169294"
"1169","39487","39487","39487","0.2527965325862169","0.2527965325862169","0.2527965325862169","39487","39487","39487","0.011490638746181503","0.011490638746181503","0.011490638746181503","39487","39487","39487","0.06998502882197499","0.06998502882197499","0.06998502882197499"
"1170","39516","39516","39516","0.1988072267267853","0.1988072267267853","0.1988072267267853","39516","39516","39516","0.015904128214515367","0.015904128214515367","0.015904128214515367","39516","39516","39516","0.028439840534701943","0.028439840534701943","0.028439840534701943"
"1171","39545","39545","39545","0.272335072979331","0.272335072979331","0.272335072979331","39545","39545","39545","0.013156029221136123","0.013156029221136123","0.013156029221136123","39545","39545","39545","0.0723197883926332","0.0723197883926332","0.0723197883926332"
"1172","39574","39574","39574","0.22989678382873535","0.22989678382873535","0.22989678382873535","39574","39574","39574","0.008297006317661726","0.008297006317661726","0.008297006317661726","39574","39574","39574","0.07205076795071363","0.07205076795071363","0.07205076795071363"
"1173","39603","39603","39603","0.2655640449374914","0.2655640449374914","0.2655640449374914","39603","39603","39603","0.010630982200382277","0.010630982200382277","0.010630982200382277","39603","39603","39603","0.0669067413546145","0.0669067413546145","0.0669067413546145"
"1174","39632","39632","39632","0.2031438760459423","0.2031438760459423","0.2031438760459423","39632","39632","39632","0.0059506811667233706","0.0059506811667233706","0.0059506811667233706","39632","39632","39632","0.059921526815742254","0.059921526815742254","0.059921526815742254"
"1175","39661","39661","39661","0.25670005194842815","0.25670005194842815","0.25670005194842815","39661","39661","39661","0.008503799752361374","0.008503799752361374","0.008503799752361374","39661","39661","39661","0.05209020187612623","0.05209020187612623","0.05209020187612623"
"1176","39690","39690","39690","0.2277839471353218","0.2277839471353218","0.2277839471353218","39690","39690","39690","0.04014024402385985","0.04014024402385985","0.04014024402385985","39690","39690","39690","0.0737044754823728","0.0737044754823728","0.0737044754823728"
"1177","39719","39719","39719","0.2522848602384329","0.2522848602384329","0.2522848602384329","39719","39719","39719","0.0014181184174049122","0.0014181184174049122","0.0014181184174049122","39719","39719","39719","0.027654855275613954","0.027654855275613954","0.027654855275613954"
"1178","39748","39748","39748","0.2678573317825794","0.2678573317825794","0.2678573317825794","39748","39748","39748","0.022430716569942888","0.022430716569942888","0.022430716569942888","39748","39748","39748","0.08255702373571694","0.08255702373571694","0.08255702373571694"
"1179","39777","39777","39777","0.2589401360601187","0.2589401360601187","0.2589401360601187","39777","39777","39777","0.004004450023785466","0.004004450023785466","0.004004450023785466","39777","39777","39777","0.09530432242900133","0.09530432242900133","0.09530432242900133"
"1180","39806","39806","39806","0.259020434692502","0.259020434692502","0.259020434692502","39806","39806","39806","0.03317660589891602","0.03317660589891602","0.03317660589891602","39806","39806","39806","0.04058743524365127","0.04058743524365127","0.04058743524365127"
"1181","39835","39835","39835","0.26118543185293674","0.26118543185293674","0.26118543185293674","39835","39835","39835","0.022926378482225118","0.022926378482225118","0.022926378482225118","39835","39835","39835","0.04272337647853419","0.04272337647853419","0.04272337647853419"
"1182","39864","39864","39864","0.25447296164929867","0.25447296164929867","0.25447296164929867","39864","39864","39864","0.010783687175717205","0.010783687175717205","0.010783687175717205","39864","39864","39864","0.0758937825448811","0.0758937825448811","0.0758937825448811"
"1183","39893","39893","39893","0.25893924944102764","0.25893924944102764","0.25893924944102764","39893","39893","39893","0.01519254152663052","0.01519254152663052","0.01519254152663052","39893","39893","39893","0.11965021584182978","0.11965021584182978","0.11965021584182978"
"1184","39922","39922","39922","0.2277279831469059","0.2277279831469059","0.2277279831469059","39922","39922","39922","0.003307031880467548","0.003307031880467548","0.003307031880467548","39922","39922","39922","0.08651458505482879","0.08651458505482879","0.08651458505482879"
"1185","40102","40102","40102","0.1743262874588254","0.1743262874588254","0.1743262874588254","40102","40102","40102","0.0020296398033678997","0.0020296398033678997","0.0020296398033678997","40102","40102","40102","0.044990747581323376","0.044990747581323376","0.044990747581323376"
"1186","40131","40131","40131","0.23781520314514637","0.23781520314514637","0.23781520314514637","40131","40131","40131","0.00519966869160271","0.00519966869160271","0.00519966869160271","40131","40131","40131","0.08689826261252165","0.08689826261252165","0.08689826261252165"
"1187","40160","40160","40160","0.2723284997045994","0.2723284997045994","0.2723284997045994","40160","40160","40160","0.0012038874774589203","0.0012038874774589203","0.0012038874774589203","40160","40160","40160","0.057026484748348594","0.057026484748348594","0.057026484748348594"
"1188","40189","40189","40189","0.2063264986500144","0.2063264986500144","0.2063264986500144","40189","40189","40189","0.011293089453829452","0.011293089453829452","0.011293089453829452","40189","40189","40189","0.1570945642888546","0.1570945642888546","0.1570945642888546"
"1189","40218","40218","40218","0.19644604995846748","0.19644604995846748","0.19644604995846748","40218","40218","40218","0.0032508650510862935","0.0032508650510862935","0.0032508650510862935","40218","40218","40218","0.15089009795337915","0.15089009795337915","0.15089009795337915"
"1190","40247","40247","40247","0.26341078244149685","0.26341078244149685","0.26341078244149685","40247","40247","40247","0.011416403751354665","0.011416403751354665","0.011416403751354665","40247","40247","40247","0.1355169997550547","0.1355169997550547","0.1355169997550547"
"1191","40276","40276","40276","0.22548114508390427","0.22548114508390427","0.22548114508390427","40276","40276","40276","0.08867455378640443","0.08867455378640443","0.08867455378640443","40276","40276","40276","0.1948614241555333","0.1948614241555333","0.1948614241555333"
"1192","40305","40305","40305","0.27011388167738914","0.27011388167738914","0.27011388167738914","40305","40305","40305","0.011947184416385426","0.011947184416385426","0.011947184416385426","40305","40305","40305","0.20013712160289288","0.20013712160289288","0.20013712160289288"
"1193","40334","40334","40334","0.24136547930538654","0.24136547930538654","0.24136547930538654","40334","40334","40334","0.00249692209490604","0.00249692209490604","0.00249692209490604","40334","40334","40334","0.137481187004596","0.137481187004596","0.137481187004596"
"1194","40363","40363","40363","0.2210055289669981","0.2210055289669981","0.2210055289669981","40363","40363","40363","0.015388747211545706","0.015388747211545706","0.015388747211545706","40363","40363","40363","0.1425958336712938","0.1425958336712938","0.1425958336712938"
"1195","40392","40392","40392","0.25224524922668934","0.25224524922668934","0.25224524922668934","40392","40392","40392","0.009328448591986671","0.009328448591986671","0.009328448591986671","40392","40392","40392","0.24228481203317642","0.24228481203317642","0.24228481203317642"
"1196","40421","40421","40421","0.23895453102886677","0.23895453102886677","0.23895453102886677","40421","40421","40421","0.008388117013964802","0.008388117013964802","0.008388117013964802","40421","40421","40421","0.2676613535732031","0.2676613535732031","0.2676613535732031"
"1197","40450","40450","40450","0.23887344636023045","0.23887344636023045","0.23887344636023045","40450","40450","40450","0.010033226406449103","0.010033226406449103","0.010033226406449103","40450","40450","40450","0.18568377289921045","0.18568377289921045","0.18568377289921045"
"1198","40479","40479","40479","0.2678698729723692","0.2678698729723692","0.2678698729723692","40479","40479","40479","0.010243147262372077","0.010243147262372077","0.010243147262372077","40479","40479","40479","0.19288730435073376","0.19288730435073376","0.19288730435073376"
"1199","40508","40508","40508","0.22996272332966328","0.22996272332966328","0.22996272332966328","40508","40508","40508","0.009052325425727759","0.009052325425727759","0.009052325425727759","40508","40508","40508","0.20174874272197485","0.20174874272197485","0.20174874272197485"
"1200","40537","40537","40537","0.22335597805431462","0.22335597805431462","0.22335597805431462","40537","40537","40537","0.015957337422150886","0.015957337422150886","0.015957337422150886","40537","40537","40537","0.21298397611826658","0.21298397611826658","0.21298397611826658"
"1201","40566","40566","40566","0.2522640284150839","0.2522640284150839","0.2522640284150839","40566","40566","40566","0.0006934837460903509","0.0006934837460903509","0.0006934837460903509","40566","40566","40566","0.13533187797293067","0.13533187797293067","0.13533187797293067"
